ID,Department,Region,Education,Gender,Recruitment_Channel,Age,Number_of_Previous_Companies,Years_of_Service
5974,Technology,28,Master's & above,Female,Sourcing,30,1,4
8490,HR,13,Bachelor's,Female,Other,39,1,3
5103,Sales & Marketing,34,Bachelor's,Female,Other,30,1,9
5305,Technology,22,Bachelor's,Female,Sourcing,29,More than 3,2
9761,Sales & Marketing,13,Master's & above,Male,Other,35,1,3
1117,Analytics,15,Bachelor's,Male,Sourcing,34,2,7
8839,Operations,22,Bachelor's,Female,Sourcing,33,2,7
7587,Operations,19,Bachelor's,Male,Sourcing,41,1,13
2008,Operations,19,Bachelor's,Male,Sourcing,37,1,3
528,Sales & Marketing,7,Bachelor's,Male,Other,42,1,10
8977,Sales & Marketing,16,Bachelor's,Male,Other,45,1,6
3845,Analytics,2,Master's & above,Male,Sourcing,53,1,6
8921,Sales & Marketing,16,,Male,Other,25,1,2
3641,Procurement,19,Master's & above,Male,Other,39,1,9
5155,Sales & Marketing,16,Bachelor's,Male,Other,27,1,1
6449,Technology,31,Bachelor's,Male,Other,28,1,3
1321,Sales & Marketing,4,Master's & above,Male,Sourcing,49,1,6
9135,Procurement,13,Bachelor's,Male,Other,29,2,1
1449,Analytics,19,Bachelor's,Male,Sourcing,34,2,7
8763,Technology,13,Bachelor's,Male,Other,54,1,22
3763,Procurement,23,Master's & above,Female,Other,35,1,8
8245,Operations,7,Bachelor's,Female,Other,43,1,12
7590,Sales & Marketing,12,Bachelor's,Male,Other,27,1,6
2519,Procurement,13,Bachelor's,Female,Other,26,1,2
6974,Procurement,14,Master's & above,Female,Sourcing,33,1,9
6194,Procurement,4,Master's & above,Female,Sourcing,33,1,2
2800,Finance,26,Bachelor's,Male,Other,26,3,4
4399,Sales & Marketing,20,Bachelor's,Male,Sourcing,27,1,5
9783,Sales & Marketing,7,Master's & above,Male,Other,36,1,9
4248,Sales & Marketing,31,,Male,Sourcing,29,1,2
7765,Operations,9,Bachelor's,Male,Sourcing,29,1,2
1214,Finance,10,Bachelor's,Male,Other,30,2,3
2179,Technology,13,Master's & above,Male,Sourcing,52,1,3
9047,Technology,33,Master's & above,Male,Other,53,1,20
233,HR,25,Bachelor's,Male,Sourcing,28,2,5
2621,Analytics,23,Master's & above,Male,Other,40,1,9
4810,Sales & Marketing,26,Bachelor's,Male,Other,37,1,9
8249,Procurement,10,Master's & above,Female,Other,38,1,5
9846,Sales & Marketing,2,Master's & above,Male,Other,33,1,6
4618,Sales & Marketing,27,Bachelor's,Male,Other,39,1,3
2953,Operations,29,Master's & above,Female,Sourcing,37,1,9
1585,Sales & Marketing,16,Bachelor's,Male,Sourcing,23,1,2
6823,Sales & Marketing,2,Bachelor's,Male,Referred,32,1,3
161,Procurement,2,Master's & above,Female,Other,51,3,11
4643,Analytics,17,Bachelor's,Male,Sourcing,30,1,2
5810,Analytics,34,Bachelor's,Male,Sourcing,29,2,3
7791,Procurement,16,Bachelor's,Female,Other,31,1,8
8228,Sales & Marketing,2,Bachelor's,Female,Sourcing,38,1,6
9045,Sales & Marketing,7,Master's & above,Male,Sourcing,49,3,19
9433,Finance,2,Bachelor's,Male,Sourcing,53,1,9
1572,Analytics,13,Bachelor's,Male,Sourcing,30,2,5
5297,Finance,2,Master's & above,Female,Other,54,1,3
8904,Operations,6,Master's & above,Female,Other,41,1,5
9276,Sales & Marketing,7,Master's & above,Female,Other,35,1,8
2900,Sales & Marketing,15,Bachelor's,Male,Sourcing,37,1,7
210,Procurement,2,Master's & above,Male,Sourcing,33,1,6
7780,Technology,24,Bachelor's,Female,Other,28,1,2
9445,Sales & Marketing,26,Bachelor's,Female,Other,40,1,6
3127,Sales & Marketing,2,Master's & above,Male,Other,45,1,4
1235,Sales & Marketing,2,Bachelor's,Female,Other,32,2,8
4110,Procurement,2,Bachelor's,Female,Sourcing,28,1,2
4282,Operations,2,,Male,Other,39,1,12
5194,Sales & Marketing,31,Bachelor's,Male,Other,28,1,3
3768,Analytics,15,Bachelor's,Male,Sourcing,26,1,4
6014,Sales & Marketing,28,Master's & above,Female,Other,32,2,9
5340,Sales & Marketing,2,Bachelor's,Female,Other,54,1,8
5029,Sales & Marketing,2,Bachelor's,Male,Sourcing,36,1,7
7888,Sales & Marketing,2,Bachelor's,Male,Referred,32,1,5
6310,Operations,2,Bachelor's,Female,Other,47,1,17
3055,Operations,20,Bachelor's,Male,Sourcing,41,1,5
3813,Sales & Marketing,2,Bachelor's,Female,Sourcing,33,1,7
6015,Operations,15,Bachelor's,Male,Sourcing,30,More than 3,5
2242,R&D,22,Bachelor's,Male,Other,32,1,1
8318,Technology,13,Master's & above,Male,Other,32,1,2
6251,Legal,2,Master's & above,Male,Sourcing,47,1,14
5089,Sales & Marketing,7,Master's & above,Female,Other,40,2,6
9721,Legal,6,Bachelor's,Male,Other,27,1,1
6392,Legal,5,Bachelor's,Male,Other,29,1,5
5857,Procurement,2,Bachelor's,Female,Other,33,1,6
8288,HR,2,Bachelor's,Female,Sourcing,24,1,1
9849,Procurement,2,Bachelor's,Female,Sourcing,39,1,6
7692,Technology,11,Bachelor's,Female,Sourcing,26,1,4
4854,Operations,2,Bachelor's,Female,Sourcing,55,1,11
3430,Finance,2,Bachelor's,Male,Sourcing,56,3,15
1180,Operations,7,Bachelor's,Male,Other,30,1,8
4906,Sales & Marketing,2,Bachelor's,Male,Sourcing,40,1,10
3165,Technology,7,Bachelor's,Male,Sourcing,31,1,6
2516,Legal,23,Master's & above,Male,Sourcing,43,1,8
6869,Sales & Marketing,30,Bachelor's,Male,Sourcing,29,2,2
9510,Sales & Marketing,16,Bachelor's,Male,Other,29,2,2
4963,HR,2,Master's & above,Male,Sourcing,60,1,3
2740,Analytics,9,,Male,Sourcing,33,1,4
2960,Technology,28,Bachelor's,Female,Sourcing,28,1,1
8056,HR,7,Master's & above,Female,Sourcing,42,1,5
2867,HR,26,Bachelor's,Male,Sourcing,27,1,2
4416,Sales & Marketing,13,,Male,Other,22,1,1
3341,Analytics,14,Master's & above,Male,Other,37,1,8
7117,Analytics,30,Bachelor's,Male,Sourcing,30,1,7
4612,Operations,29,Bachelor's,Male,Other,34,1,2
5716,Operations,15,Bachelor's,Male,Referred,41,1,4
9542,Sales & Marketing,19,Bachelor's,Male,Sourcing,43,3,14
6010,Technology,27,Bachelor's,Male,Other,27,1,1
3864,Sales & Marketing,11,,Male,Other,24,1,2
7334,Procurement,11,Bachelor's,Male,Sourcing,28,1,3
1088,HR,25,Master's & above,Female,Other,34,1,4
1601,Sales & Marketing,2,Bachelor's,Male,Sourcing,36,2,5
6234,Analytics,15,Bachelor's,Male,Other,30,1,1
4300,Operations,2,Bachelor's,Female,Other,56,1,10
5443,Operations,31,Bachelor's,Female,Other,35,1,12
7447,Analytics,15,Bachelor's,Male,Other,32,2,5
8681,HR,3,Master's & above,Male,Other,32,1,9
2187,Operations,2,Bachelor's,Female,Sourcing,58,1,17
4969,Sales & Marketing,2,Bachelor's,Male,Other,41,1,16
5413,Technology,11,Bachelor's,Female,Sourcing,30,1,6
8213,Procurement,26,Bachelor's,Male,Other,24,1,1
7870,Procurement,13,Bachelor's,Male,Other,50,1,21
8614,Finance,2,Master's & above,Male,Other,42,1,11
9370,Operations,13,Master's & above,Male,Other,36,1,5
5281,Legal,2,Bachelor's,Male,Sourcing,37,3,7
2849,Sales & Marketing,2,,Female,Other,22,1,1
192,Operations,32,Bachelor's,Female,Sourcing,34,1,4
2056,Procurement,2,Bachelor's,Female,Other,27,1,4
5747,Sales & Marketing,28,Bachelor's,Male,Other,30,1,5
3580,Operations,14,Bachelor's,Female,Other,35,1,9
9840,Sales & Marketing,22,,Male,Other,28,1,1
1048,Sales & Marketing,25,Master's & above,Male,Other,35,1,6
2944,Legal,22,Bachelor's,Male,Other,32,1,5
9941,Sales & Marketing,24,Bachelor's,Male,Sourcing,29,1,6
5901,Technology,5,Bachelor's,Female,Sourcing,26,1,3
5931,Sales & Marketing,4,Bachelor's,Male,Other,33,2,6
599,Finance,22,Bachelor's,Male,Other,24,3,1
5336,Operations,15,Bachelor's,Male,Other,37,1,9
2478,Operations,13,Bachelor's,Male,Other,32,1,7
2998,Technology,16,Bachelor's,Male,Other,37,3,9
3401,HR,2,Bachelor's,Male,Sourcing,27,1,4
1954,Sales & Marketing,10,Master's & above,Male,Other,30,1,5
3909,Sales & Marketing,22,,Female,Sourcing,27,1,3
6131,Sales & Marketing,30,Bachelor's,Male,Other,26,1,1
5086,Sales & Marketing,9,Bachelor's,Male,Other,30,1,3
1504,Operations,21,Bachelor's,Male,Other,32,1,2
5434,Procurement,2,Master's & above,Female,Sourcing,47,1,18
7474,Procurement,22,Master's & above,Female,Other,35,1,3
8075,Operations,15,Bachelor's,Male,Referred,38,1,10
8699,HR,22,Bachelor's,Male,Sourcing,34,1,3
1870,Operations,34,Bachelor's,Male,Other,32,1,6
4727,Operations,2,Bachelor's,Male,Other,39,1,7
6033,Procurement,7,Master's & above,Male,Other,35,2,9
9037,Operations,22,Bachelor's,Male,Other,33,1,5
2945,Analytics,15,,Male,Other,27,1,4
6774,Sales & Marketing,22,Bachelor's,Male,Sourcing,41,1,10
8042,Sales & Marketing,7,,Male,Other,29,1,2
6386,Sales & Marketing,15,Master's & above,Male,Other,45,1,6
1836,Procurement,21,Bachelor's,Male,Sourcing,35,1,9
8482,Operations,15,Master's & above,Female,Sourcing,34,1,7
6803,Analytics,22,Bachelor's,Male,Sourcing,29,1,5
72,Technology,30,Bachelor's,Female,Other,31,1,5
2258,Technology,2,Bachelor's,Female,Other,33,1,6
3779,Analytics,26,Bachelor's,Male,Other,35,1,7
2976,Sales & Marketing,20,Bachelor's,Male,Other,27,1,1
2059,Procurement,16,Bachelor's,Female,Other,26,1,2
9490,Sales & Marketing,2,Master's & above,Female,Other,47,1,5
2880,Operations,7,Bachelor's,Female,Other,29,1,4
6191,R&D,11,Bachelor's,Male,Sourcing,31,1,4
5166,Sales & Marketing,13,Master's & above,Male,Sourcing,31,1,4
4658,Procurement,2,Bachelor's,Male,Other,54,1,13
783,Sales & Marketing,31,Bachelor's,Male,Other,32,1,6
2053,Procurement,31,Master's & above,Male,Other,33,1,4
4923,Procurement,15,Master's & above,Male,Other,52,1,5
6285,Analytics,22,,Male,Sourcing,25,1,1
7889,Technology,30,Bachelor's,Female,Other,31,1,3
9698,Technology,16,Master's & above,Male,Other,36,2,9
1383,Sales & Marketing,20,Bachelor's,Male,Other,30,1,5
6616,HR,2,Bachelor's,Male,Referred,27,1,2
5969,Operations,2,Bachelor's,Female,Other,34,1,8
8885,HR,2,Below Secondary,Male,Sourcing,20,1,1
3654,Operations,5,Bachelor's,Male,Other,28,1,1
4614,Procurement,2,Bachelor's,Male,Sourcing,47,1,18
9527,Sales & Marketing,6,Bachelor's,Male,Other,35,1,5
8936,Operations,2,Bachelor's,Female,Other,30,1,7
7349,Operations,20,Bachelor's,Male,Other,27,1,3
1223,HR,22,Bachelor's,Male,Sourcing,30,1,3
7741,Operations,31,Master's & above,Male,Other,46,2,2
8478,Technology,5,Bachelor's,Male,Other,30,1,4
8732,Sales & Marketing,13,Master's & above,Male,Sourcing,51,1,10
4507,HR,2,Bachelor's,Male,Sourcing,25,1,3
2330,Technology,14,Bachelor's,Female,Other,37,1,8
1424,Procurement,30,Bachelor's,Female,Other,30,1,4
9608,Operations,12,Bachelor's,Female,Other,40,1,5
9651,Sales & Marketing,27,Bachelor's,Male,Sourcing,30,3,5
1,Analytics,7,Bachelor's,Male,Sourcing,29,2,5
1983,Sales & Marketing,23,Bachelor's,Female,Other,31,1,4
6411,Sales & Marketing,34,Master's & above,Male,Other,37,1,4
8305,Sales & Marketing,2,Bachelor's,Male,Sourcing,42,2,11
2090,Sales & Marketing,2,Bachelor's,Male,Other,36,1,2
4907,Operations,2,Bachelor's,Male,Other,49,1,18
7798,Sales & Marketing,19,Bachelor's,Male,Sourcing,36,1,8
8670,Technology,7,Bachelor's,Female,Other,46,1,17
5792,Analytics,29,Bachelor's,Male,Other,30,1,2
2155,Procurement,2,Bachelor's,Male,Other,29,1,3
1974,HR,2,Bachelor's,Female,Other,35,1,6
9955,Operations,32,Bachelor's,Female,Sourcing,32,1,3
4862,Technology,2,Master's & above,Male,Other,57,1,15
5837,Procurement,4,Bachelor's,Male,Sourcing,31,1,6
7897,Sales & Marketing,4,Master's & above,Male,Sourcing,42,1,13
1778,Legal,22,Bachelor's,Male,Other,30,1,4
6162,Technology,26,Bachelor's,Male,Other,28,1,4
9897,Analytics,4,Master's & above,Male,Other,36,3,10
891,Sales & Marketing,22,Bachelor's,Male,Other,34,2,4
2168,Technology,2,Bachelor's,Male,Sourcing,28,1,5
5489,HR,2,Bachelor's,Female,Sourcing,45,1,3
9717,Legal,22,Bachelor's,Male,Sourcing,32,1,2
684,Sales & Marketing,28,,Male,Other,28,1,4
8786,Finance,22,Master's & above,Male,Other,40,1,12
1217,Operations,2,Master's & above,Male,Other,60,1,18
8997,Sales & Marketing,7,Bachelor's,Male,Other,35,1,5
8019,Operations,7,Master's & above,Male,Other,31,1,4
2549,Sales & Marketing,9,Master's & above,Male,Sourcing,27,1,1
3963,Sales & Marketing,7,Bachelor's,Female,Other,33,1,8
9313,Sales & Marketing,2,Master's & above,Female,Sourcing,42,1,3
3007,R&D,8,Bachelor's,Male,Other,31,1,1
9877,Technology,2,Master's & above,Male,Other,52,2,22
8666,Sales & Marketing,13,Master's & above,Male,Other,39,1,10
7806,Analytics,2,Bachelor's,Male,Other,35,2,7
7931,Operations,22,Bachelor's,Male,Sourcing,40,1,7
9637,Sales & Marketing,27,Bachelor's,Male,Sourcing,32,1,7
8710,Technology,7,Master's & above,Male,Other,51,1,19
9132,Sales & Marketing,19,Bachelor's,Female,Other,35,1,8
3873,Procurement,15,Master's & above,Male,Other,34,1,8
9662,Technology,22,Bachelor's,Male,Other,31,2,7
5774,Sales & Marketing,9,Bachelor's,Female,Other,30,1,2
9206,Analytics,28,Master's & above,Male,Other,32,1,4
4654,Sales & Marketing,2,Bachelor's,Female,Sourcing,54,1,7
4719,Sales & Marketing,28,Master's & above,Male,Other,36,1,2
3169,Technology,27,Below Secondary,Male,Sourcing,23,2,2
584,Sales & Marketing,22,Bachelor's,Male,Sourcing,31,3,1
2562,Procurement,2,Bachelor's,Female,Sourcing,46,2,18
5474,Technology,7,Bachelor's,Male,Sourcing,38,1,6
8825,HR,4,Bachelor's,Male,Other,31,1,6
1907,Procurement,7,Master's & above,Male,Other,37,1,4
3417,Technology,4,Master's & above,Male,Other,36,1,7
3547,Legal,32,Bachelor's,Male,Sourcing,29,1,4
7469,Technology,27,Bachelor's,Male,Other,38,1,7
3563,Operations,26,Master's & above,Male,Other,33,1,3
519,Sales & Marketing,7,Bachelor's,Male,Sourcing,50,3,7
4937,Sales & Marketing,9,Bachelor's,Male,Other,27,1,1
6655,Analytics,1,Master's & above,Male,Sourcing,30,1,4
8292,Sales & Marketing,13,Bachelor's,Male,Sourcing,34,1,7
3996,HR,29,Master's & above,Male,Sourcing,34,1,9
7391,Technology,27,Bachelor's,Male,Other,30,2,6
1655,Operations,27,Bachelor's,Male,Sourcing,36,1,5
4171,Legal,2,Bachelor's,Male,Other,46,1,5
7024,Operations,16,Bachelor's,Male,Other,30,1,7
8968,Sales & Marketing,15,Bachelor's,Male,Other,28,1,5
3835,Analytics,20,Bachelor's,Male,Other,27,1,2
4798,Sales & Marketing,32,Bachelor's,Male,Sourcing,28,1,5
838,Sales & Marketing,16,Bachelor's,Male,Sourcing,24,1,2
6479,Operations,27,Bachelor's,Female,Sourcing,30,1,6
7459,Sales & Marketing,7,Bachelor's,Female,Other,41,1,10
9915,Technology,31,Bachelor's,Male,Sourcing,47,1,15
2630,Analytics,2,,Male,Other,22,2,1
7293,HR,22,Master's & above,Male,Sourcing,41,1,5
7571,Analytics,29,Bachelor's,Male,Other,32,1,6
2169,Sales & Marketing,29,Bachelor's,Male,Sourcing,25,1,3
8820,HR,2,Bachelor's,Male,Sourcing,49,1,8
2257,Technology,7,Bachelor's,Male,Other,29,1,4
3124,R&D,26,Bachelor's,Male,Sourcing,32,1,5
5783,HR,20,Bachelor's,Female,Other,27,1,3
9040,Technology,7,Bachelor's,Male,Sourcing,52,1,6
5172,Analytics,7,Bachelor's,Male,Sourcing,36,1,4
8918,Sales & Marketing,31,Bachelor's,Female,Other,31,1,4
3685,Analytics,2,Master's & above,Male,Other,42,1,7
6115,Operations,27,Bachelor's,Male,Other,33,1,7
9244,Sales & Marketing,20,Bachelor's,Male,Other,30,2,5
1633,Sales & Marketing,22,Bachelor's,Male,Sourcing,29,1,6
3755,Operations,7,Bachelor's,Male,Sourcing,38,1,17
9024,HR,15,Bachelor's,Female,Sourcing,36,1,8
1202,Operations,19,Bachelor's,Female,Sourcing,31,1,3
7277,Operations,7,Bachelor's,Male,Sourcing,37,1,8
9388,Operations,22,Bachelor's,Male,Other,27,1,4
2909,Technology,2,Bachelor's,Female,Sourcing,24,1,1
8191,Procurement,6,Bachelor's,Female,Other,28,2,2
5182,Sales & Marketing,7,Bachelor's,Male,Sourcing,25,1,3
6871,Sales & Marketing,26,,Male,Other,36,1,7
8165,Sales & Marketing,20,Bachelor's,Female,Sourcing,34,1,5
5982,Sales & Marketing,2,Master's & above,Female,Other,40,1,12
6680,Analytics,20,Master's & above,Male,Other,32,1,8
3364,Operations,22,,Male,Sourcing,30,1,4
9972,Procurement,10,Bachelor's,Female,Other,31,2,4
1833,Analytics,2,Bachelor's,Male,Other,29,3,1
4486,Sales & Marketing,9,Bachelor's,Male,Sourcing,28,2,1
6805,Operations,10,Master's & above,Female,Sourcing,32,2,2
183,Operations,28,Bachelor's,Male,Other,34,1,7
8594,Operations,7,Master's & above,Male,Sourcing,45,1,4
5825,Operations,7,Bachelor's,Male,Other,31,1,2
6591,Sales & Marketing,1,Master's & above,Male,Other,39,1,4
894,Sales & Marketing,8,Master's & above,Male,Sourcing,33,1,9
7304,HR,2,Bachelor's,Female,Sourcing,40,1,6
2356,Operations,31,Bachelor's,Male,Sourcing,30,1,4
4621,Analytics,22,Bachelor's,Male,Sourcing,30,2,4
6087,Sales & Marketing,34,Bachelor's,Male,Sourcing,28,1,3
7034,Procurement,2,Bachelor's,Male,Sourcing,56,1,6
8278,Technology,26,Bachelor's,Male,Other,39,1,9
4021,Sales & Marketing,4,Bachelor's,Male,Other,27,1,1
9864,Sales & Marketing,5,Bachelor's,Male,Other,24,1,1
4534,R&D,4,Master's & above,Male,Sourcing,44,1,7
7937,Operations,23,Bachelor's,Female,Sourcing,38,1,3
1012,Operations,23,Bachelor's,Female,Sourcing,35,1,8
8432,Sales & Marketing,20,Master's & above,Male,Sourcing,38,1,5
329,Analytics,9,Bachelor's,Male,Sourcing,28,1,2
7078,Procurement,11,Bachelor's,Female,Other,32,1,6
928,Technology,7,Bachelor's,Female,Sourcing,33,1,4
2789,Sales & Marketing,33,Bachelor's,Male,Other,30,2,4
5092,Sales & Marketing,27,Bachelor's,Male,Sourcing,30,2,2
9220,Technology,23,Bachelor's,Male,Other,31,1,5
5587,Sales & Marketing,2,Bachelor's,Male,Sourcing,40,2,5
7005,Technology,2,Below Secondary,Male,Other,22,3,1
3176,Operations,23,Master's & above,Male,Sourcing,38,1,3
8834,Operations,2,Master's & above,Male,Other,38,1,3
1739,Operations,23,Bachelor's,Female,Sourcing,31,1,2
1687,Operations,10,Bachelor's,Male,Sourcing,35,1,5
3715,Sales & Marketing,25,Master's & above,Male,Other,36,1,2
2360,HR,2,Master's & above,Female,Other,44,1,4
3486,Sales & Marketing,22,Bachelor's,Male,Other,30,1,2
8854,Sales & Marketing,7,Bachelor's,Male,Sourcing,37,2,11
3595,Operations,15,Bachelor's,Female,Sourcing,30,1,9
9325,Sales & Marketing,4,Master's & above,Male,Sourcing,46,1,7
4539,Sales & Marketing,31,Bachelor's,Female,Other,37,1,10
8299,Operations,13,Bachelor's,Female,Other,34,1,2
9546,Sales & Marketing,13,Master's & above,Male,Sourcing,38,1,6
5510,Analytics,2,Master's & above,Male,Other,37,1,3
6409,Operations,2,Bachelor's,Female,Sourcing,24,3,2
8581,Sales & Marketing,20,Bachelor's,Male,Sourcing,32,1,6
1677,Operations,32,Bachelor's,Male,Other,35,1,7
2298,Sales & Marketing,25,Bachelor's,Male,Other,33,1,7
1661,Operations,2,Bachelor's,Female,Sourcing,43,1,7
3791,Sales & Marketing,26,Bachelor's,Male,Sourcing,27,1,2
6645,Sales & Marketing,31,Bachelor's,Male,Sourcing,30,2,4
3416,Operations,27,Below Secondary,Female,Sourcing,23,1,1
4061,Procurement,2,Bachelor's,Female,Other,40,1,3
5310,Operations,23,Master's & above,Male,Other,40,1,12
9051,Sales & Marketing,28,Master's & above,Male,Sourcing,33,2,5
9088,Sales & Marketing,19,Bachelor's,Male,Sourcing,37,1,7
5314,Technology,2,Master's & above,Female,Sourcing,55,1,7
9283,Operations,22,Master's & above,Female,Other,30,2,4
1338,Technology,27,Bachelor's,Female,Sourcing,25,1,3
9500,Procurement,5,Master's & above,Male,Sourcing,38,1,7
4828,Sales & Marketing,4,Bachelor's,Male,Other,30,1,4
8232,Procurement,1,Bachelor's,Male,Other,27,1,2
3001,Legal,2,Bachelor's,Male,Sourcing,28,1,3
6334,Operations,22,Bachelor's,Male,Sourcing,35,1,8
2844,Sales & Marketing,27,Bachelor's,Female,Other,32,1,7
3513,Technology,2,Bachelor's,Male,Sourcing,56,1,16
9652,Sales & Marketing,22,Bachelor's,Male,Other,37,1,4
973,Technology,24,Master's & above,Male,Other,32,1,7
1230,Operations,4,Bachelor's,Male,Sourcing,50,1,5
2385,Technology,16,Bachelor's,Male,Other,36,2,4
75,Sales & Marketing,21,Bachelor's,Male,Other,44,1,7
5032,Procurement,7,Bachelor's,Female,Sourcing,29,1,1
7564,Technology,2,Master's & above,Male,Sourcing,60,2,5
8723,Operations,13,Bachelor's,Male,Other,31,1,4
3144,Finance,15,Bachelor's,Male,Other,28,1,6
123,Sales & Marketing,6,Bachelor's,Male,Other,59,1,14
6891,Sales & Marketing,25,Bachelor's,Male,Other,35,1,4
910,Sales & Marketing,7,Bachelor's,Male,Other,35,1,3
8025,Procurement,2,Bachelor's,Female,Sourcing,34,1,3
356,Sales & Marketing,2,Master's & above,Male,Other,30,1,4
6013,Technology,30,Bachelor's,Male,Sourcing,28,2,5
7465,Sales & Marketing,7,Bachelor's,Female,Sourcing,24,1,3
7401,Analytics,1,Bachelor's,Male,Other,27,2,3
7751,Sales & Marketing,4,Master's & above,Female,Sourcing,34,1,3
8725,Sales & Marketing,22,Bachelor's,Female,Sourcing,37,1,8
3324,Sales & Marketing,2,Bachelor's,Male,Other,24,1,2
1402,Legal,22,Bachelor's,Male,Other,25,1,2
6326,Analytics,22,Master's & above,Male,Other,33,2,6
3655,Technology,22,Bachelor's,Female,Other,31,1,5
5394,Sales & Marketing,23,Master's & above,Male,Sourcing,32,1,4
1607,Analytics,32,Bachelor's,Male,Sourcing,27,1,3
3967,Procurement,11,Bachelor's,Male,Other,26,1,1
6320,Sales & Marketing,22,Bachelor's,Male,Other,42,1,13
2942,Sales & Marketing,31,Bachelor's,Male,Other,40,2,10
3989,Sales & Marketing,22,Master's & above,Male,Other,42,1,12
31,Operations,19,Bachelor's,Female,Sourcing,36,1,4
3852,HR,2,Master's & above,Male,Other,40,1,9
