company,cars_bought,type_buyer,frequency,recency,monetary,hp,age,mileage,sell_price,share_gear_type_1140_1141,share_gear_type_1139,share_gear_type_1138,share_fuel_type_1140,share_fuel_type_1139,share_fuel_type_other,profit_per_car
ROBERT AUTOHAUS SRL-D,4,Small_buyer,2,9,4,201,2005,309530,3523,0,0.75,0.25,1,0,0,493
MELNYK SERHII,1,Small_buyer,1,5,2,105,2001,142323,1335,0,0,1,0,1,0,547
Islandhalom Kft.,1,Small_buyer,1,10,4,185,2016,100184,12160,0,1,0,0,1,0,941
"Yaman Automobile, Inh. Emin Yaman",1,Small_buyer,1,10,3,218,2009,173410,8132,0,1,0,0,1,0,598
N-CONCEPT AUTO,1,Small_buyer,1,10,5,313,2016,144840,24491,0,1,0,1,0,0,966
SPORTAUTO GIARRE S.R.L.,3,Small_buyer,2,7,7,232,2008,96063,16898,0.333333333,0,0.666666667,0.333333333,0.666666667,0,-785.3333333
Autohaus Müller Eilenburg GmbH,18,Medium_buyer,5,8,10,224,2017,61274,25579,0.055555556,0.833333333,0.111111111,0.444444444,0.5,0.055555556,581.8888889
Kfz Meisterwerkstatt Christian Tesch GmbH,51,Top_buyer,8,1,11,137,2014,72443,11945,0.37254902,0.117647059,0.509803922,0.039215686,0.941176471,0.019607843,621.9019608
"KFZ-Handel Schlager, Inh. Guido Schlager",3,Small_buyer,2,10,4,98,2010,87449,4293,0,0,1,0.333333333,0.666666667,0,566.3333333
MOTO-TOM Tomasz Sułkowski,2,Small_buyer,1,9,3,145,2008,255364,3145,0,0,1,1,0,0,531
GARAGE LE NATIONAL,6,Small_buyer,3,8,9,152,2014,26501,18836,0,0,1,0,1,0,1504.666667
Carpoint Limburg bv,19,Medium_buyer,5,7,6,74,2008,125932,2101,0.052631579,0,0.947368421,0,1,0,454.7894737
2B MOTORS,16,Medium_buyer,5,3,9,97,2016,43248,13282,0.9375,0.0625,0,0,1,0,1157.125
SAULINO AUTO S.R.L.,3,Small_buyer,2,9,6,123,2018,65123,16511,0,0.333333333,0.666666667,0.666666667,0.333333333,0,-594.6666667
METROPOLITAN STAR S.R.L.,1,Small_buyer,1,10,2,240,2008,253034,3050,0,1,0,1,0,0,208
"Auto Trading, Inh. Mergim Ademi",3,Small_buyer,2,7,5,170,2012,157925,8375,0,0,1,1,0,0,813.6666667
Hamdune Imdat,8,Small_buyer,3,1,4,105,2005,194606,1613,0,0.125,0.875,0.375,0.625,0,349.5
CHATZOULI ASPASIA  ATHANASIOS,1,Small_buyer,1,8,1,68,2009,126620,790,0,0,1,0,1,0,275
"Ersan Automobile, Inh. Ersan Osmanovski",1,Small_buyer,1,9,1,110,2008,250293,946,0,0,1,1,0,0,597
IT-Automobile GmbH,5,Small_buyer,3,7,4,109,2003,142765,2274,0,0,1,0.2,0.8,0,339.4
Autohaus Henn GmbH,1,Small_buyer,1,8,3,70,2017,61883,7714,0,0,1,0,1,0,879
"Autohaus Yaprak, Inh. Murat Yaprak",10,Small_buyer,4,5,7,179,2007,113802,7359,0.2,0.6,0.2,0.2,0.8,0,823.7
"Auto-Arenz, Inh. Ingo Arenz",14,Small_buyer,4,7,4,112,2004,168704,1397,0,0.285714286,0.714285714,0.214285714,0.785714286,0,326.3571429
ARTIME FREIRE HNOS SL,1,Small_buyer,1,7,3,185,2013,135422,8866,1,0,0,0,1,0,201
"Autohandel Lindenau, Inh. Daniel Döring",23,Medium_buyer,6,4,8,114,2007,108188,3381,0.043478261,0.130434783,0.826086957,0,1,0,367
Pflock-Tuning Ltd.,25,Medium_buyer,6,3,9,93,2015,74308,8100,0.04,0.04,0.92,0,1,0,459.84
ELETTRODIESEL DI F.LLI FIOR GINO & FEDERICO S.N.C.,2,Small_buyer,1,8,5,105,2013,72509,11393,0,0,1,0,1,0,1239
MOTORNOVA S.R.L.,3,Small_buyer,2,9,8,193,2017,45580,27663,0.333333333,0,0.666666667,0.333333333,0.666666667,0,874
Marcontrol Car Bt.,2,Small_buyer,1,7,3,100,2010,162637,3365,0,0,1,0,1,0,356.5
SARL AUTOMARKET,1,Small_buyer,1,10,4,122,2015,50689,11000,0,0,1,0,1,0,-2245
MAREK ADAMOWICZ MARADA - AUTOTRANSPORT,15,Medium_buyer,5,6,7,127,2004,184385,3878,0.066666667,0.266666667,0.666666667,0.133333333,0.866666667,0,486.9333333
Jaroslav Mackevič,1,Small_buyer,1,10,3,150,2013,245953,7421,1,0,0,1,0,0,757
Radek Michálek,5,Small_buyer,3,2,6,135,2014,186846,9739,0.2,0.2,0.6,1,0,0,736.2
Autoservice Kayersdijk,4,Small_buyer,2,6,4,92,2012,180738,3850,0.25,0,0.75,0,1,0,1282.25
"Autocar Moučka, Oldřich Moučka",20,Medium_buyer,6,1,9,112,2010,133521,7720,0.15,0,0.85,0.4,0.6,0,669.75
MCAKX,1,Small_buyer,1,8,2,115,2005,224090,1480,0,0,1,0,1,0,390
"Car47, Inh. Firat Atay",2,Small_buyer,1,7,2,137,2007,143529,1949,0,0,1,0,1,0,120
AVTO MIKI D.O.O.,2,Small_buyer,1,6,5,110,2018,98443,12920,0,0.5,0.5,0.5,0,0.5,709
C.A.B CARS,23,Medium_buyer,6,1,7,78,2008,85516,3019,0,0,1,0,1,0,515.2608696
"Paul Automobile, Inh. Paul Marczuk",46,Medium_buyer,8,5,8,100,2005,123916,2134,0.02173913,0.152173913,0.826086957,0.086956522,0.913043478,0,1.869565217
Autohaus-Gramling Sportwagen GmbH (Graf Hardenberg Gruppe),1,Small_buyer,1,10,9,385,2020,6396,123250,1,0,0,0,1,0,2729
Boussu Motor Sprl,2,Small_buyer,1,8,3,69,2015,72245,4907,0,0,1,0,1,0,415.5
DIMINAS DIMOS DIMITRIOS,4,Small_buyer,2,7,4,76,2012,121448,3180,0,0,1,0,1,0,-61.5
GROUPE MONT-BLANC - MONT BLANC AUTOMOBILES - EPAGNY - MITSUBISHI SUZUKI,2,Small_buyer,1,5,7,244,2020,24484,30033,0.5,0.5,0,0,0.5,0.5,1280
ZETACAR S.R.L.,1,Small_buyer,1,4,4,160,2015,72458,11482,0,0,1,0,1,0,1161
"P.P.U.H.""MARO"" ROBERT JASIŃSKI",1,Small_buyer,1,10,1,140,2006,343558,950,0,1,0,0,1,0,321
F.H.U. KACPER STRZELECKI BARTŁOMIEJ,2,Small_buyer,1,1,4,165,2010,192201,5271,0,0,1,1,0,0,773
HAJDU GÁBOR E.V.,8,Small_buyer,3,3,4,112,2007,199026,2055,0,0,1,0,1,0,402.375
CAR-MIX,3,Small_buyer,2,5,6,123,2015,133391,11858,0,0,1,0.666666667,0.333333333,0,1382.333333
Tomi-Cars Tomasz Malarz,4,Small_buyer,2,7,2,81,2006,170327,1044,0,0,1,0,1,0,101.5
Kv cars,1,Small_buyer,1,9,2,60,2011,141944,2975,0,0,1,0,1,0,576
GRADNJA KUS D.O.O.,1,Small_buyer,1,9,5,190,2017,40576,23750,1,0,0,0,1,0,-1817
AUTO RULATE BUHUSI,35,Medium_buyer,7,1,9,155,2008,260703,4543,0.142857143,0.228571429,0.628571429,0.857142857,0.142857143,0,466.4857143
Sunset4you Korlátolt Felelősségű Társaság,5,Small_buyer,3,6,6,131,2012,148613,7359,0,0,1,0.4,0.6,0,260.2
ZAKA ÁKOS,11,Small_buyer,4,9,6,108,2011,113158,4128,0,0,1,0,1,0,521.0909091
LUXURY AUTOS MONACO SL,1,Small_buyer,1,10,4,200,2012,187829,12700,0,1,0,1,0,0,-783
MARCHETTI GUIDO S.R.L.,1,Small_buyer,1,7,5,390,2002,62912,23775,1,0,0,0,1,0,-4206
ABT D.O.O.,5,Small_buyer,3,5,8,152,2015,130529,18155,0.6,0,0.4,1,0,0,1179
"ENCO, s.r.o.",13,Small_buyer,4,4,9,147,2013,149670,10256,0.153846154,0.230769231,0.615384615,0.461538462,0.538461538,0,846.4615385
AUTOHAUS KNOTH - AUTOREPARATUR U. HANDELS GMBH,4,Small_buyer,2,5,8,127,2018,39304,20388,0,0.25,0.75,1,0,0,996.25
"kfz-Handel, Inh. Murad Atrash",1,Small_buyer,1,9,2,130,2005,126984,2959,0,0,1,0,1,0,506
NAVE AUTO BG LTD.,3,Small_buyer,2,10,4,109,2010,184964,3991,0,0,1,0,1,0,577.3333333
MAGNUM CARS LLC,8,Small_buyer,3,8,3,115,2004,196001,1102,0,0.125,0.875,0.125,0.875,0,234.375
Matryoshka d.o.o.,3,Small_buyer,2,10,7,220,2014,174784,16933,0.333333333,0.666666667,0,0.666666667,0.333333333,0,697.6666667
FP-Motors,1,Small_buyer,1,8,5,290,2019,24423,29538,1,0,0,0,1,0,1391
LITSA ANTONIA VASILIOS,1,Small_buyer,1,10,3,102,2014,224668,6325,0,0,1,1,0,0,825
BJ CAR Kft,4,Small_buyer,2,7,5,180,2011,243665,6348,0,0.25,0.75,1,0,0,1031.75
LUISA MARIA PEÑA ARIAS,1,Small_buyer,1,10,2,140,2006,241222,1857,0,0,1,1,0,0,431
AUTOS ADAM ZDUNEK,10,Small_buyer,4,6,4,116,2005,196077,1596,0,0,1,0,1,0,372.1
"BARUKČIĆ AUTOMOBILI, vl. Slaven Barukčić",1,Small_buyer,1,5,2,115,2014,158132,4145,0,0,1,1,0,0,614
MM AUTOMOBILI j.d.o.o.,2,Small_buyer,1,6,2,80,2008,212140,1712,0,0,1,1,0,0,535
RC Trade SIA,2,Small_buyer,1,6,4,181,2009,275856,6791,0,1,0,1,0,0,700.5
Auto Hofmann Walldorf GmbH,31,Medium_buyer,7,9,11,216,2017,60947,27240,0.64516129,0.096774194,0.258064516,0.193548387,0.806451613,0,919.1935484
HM Mobility,1,Small_buyer,1,8,3,115,2011,69119,6996,0,0,1,0,1,0,1221
"Motor - Car Michalovce, s.r.o.",7,Small_buyer,3,7,10,234,2018,55836,46964,0.142857143,0.857142857,0,0.857142857,0.142857143,0,1178
"N.H.SH. "" MONDIAL """,2,Small_buyer,1,9,4,100,2013,228971,5297,0.5,0,0.5,1,0,0,823.5
ACTIV'AUTO,3,Small_buyer,2,9,3,95,2005,172629,2452,0,0,1,0.333333333,0.666666667,0,403.6666667
VALYSSEILER AUTO SRL,2,Small_buyer,1,10,4,122,2013,152187,6958,0.5,0,0.5,1,0,0,577
Alpha E-Cars Kft.,1,Small_buyer,1,10,7,441,2021,68904,51650,0,1,0,0,0,1,1944
IK AUTO 22 OOD,1,Small_buyer,1,10,4,72,2019,31282,18517,0,1,0,0,0,1,453
MANUEL CARRASCO RODRIGUEZ,1,Small_buyer,1,10,4,88,2017,25982,14100,0,0,1,1,0,0,508
RAF-HUS RAFAŁ HUS,1,Small_buyer,1,10,1,95,2006,72843,948,0,0,1,0,1,0,-401
Mattin Munsefzada,2,Small_buyer,1,9,6,170,2015,71032,20763,0,1,0,0,1,0,559.5
David Kotásek,2,Small_buyer,1,7,2,111,2000,146216,1164,0,0,1,0,1,0,395
DAG GmbH,9,Small_buyer,3,7,9,128,2015,77362,12021,0.666666667,0.111111111,0.222222222,0.444444444,0.555555556,0,-236.5555556
"Autopreis, Inh. Alexander Preis",23,Medium_buyer,6,4,9,133,2007,197016,4351,0.043478261,0.130434783,0.826086957,0.826086957,0.173913043,0,658.7826087
"HCSRP, UNIPESSOAL LDA",1,Small_buyer,1,10,4,170,2014,87153,13159,0,0,1,1,0,0,1219
Ing. Katarína Horáčková,5,Small_buyer,3,8,6,181,2012,195874,9350,0.6,0.4,0,0.2,0.8,0,395.8
AUTOSERVICE IANCULUI SRL,2,Small_buyer,1,1,3,127,2012,205337,4182,0.5,0,0.5,1,0,0,616.5
Brekizsozsó Autó-Matic Kft,4,Small_buyer,2,7,5,144,2013,187970,6666,0.5,0,0.5,0.5,0,0.5,698.25
GbR Walkowiak und Walkowiak,2,Small_buyer,1,7,3,225,2000,217871,2593,0,0,1,0,1,0,510.5
Autohaus Schweiger Allgäu GmbH,9,Small_buyer,3,1,9,148,2016,48562,22736,0.333333333,0,0.666666667,0.222222222,0.777777778,0,1388.777778
Suzuki Jonker Zaanstad,3,Small_buyer,2,3,6,120,2017,43648,14749,0,0.333333333,0.666666667,0,1,0,1127.333333
Paulsen & Thoms GmbH,1,Small_buyer,1,8,3,70,2018,33049,7850,0,0,1,0,1,0,776
Szulaczki Szabolcs EV,7,Small_buyer,3,5,3,115,2003,243271,917,0,0,1,0,1,0,302
Jag & Friends UG (haftungsbeschränkt),10,Small_buyer,4,6,6,128,2005,85289,4467,0,0.6,0.4,0.1,0.9,0,543.8
Autocroos68,1,Small_buyer,1,10,2,143,2009,180575,3353,0,0,1,0,1,0,408
DEALER AUTOXWZ S.R.L.,4,Small_buyer,2,2,6,135,2015,173704,8986,1,0,0,1,0,0,713.75
TIM LINK - EOOD,1,Small_buyer,1,8,3,130,2017,235862,8972,0,0,1,1,0,0,624
AUTO STILL,2,Small_buyer,1,8,2,62,2007,141710,1085,0,0,1,0,1,0,332.5
"Autohaus Muckenfuss, Inh. Patrick Muckenfuss",2,Small_buyer,1,8,7,304,2013,122135,28514,0,0,1,0.5,0.5,0,1313
"Autopark Sahiner, Inh. Yasin Sahiner",8,Small_buyer,3,5,8,151,2012,189324,9609,0.625,0,0.375,0.75,0.25,0,396.25
Autohaus Langner GmbH & Co. KG,1,Small_buyer,1,9,5,102,2021,11870,25421,0,0,1,0,1,0,521
AUTO 132 - COMERCIO DE VEICULOS AUTOMOVEIS LDA,6,Small_buyer,3,1,7,140,2010,134712,8511,0,0.333333333,0.666666667,0.666666667,0.333333333,0,638.5
MB Teya motors,2,Small_buyer,1,8,3,224,2007,312241,3669,0,1,0,1,0,0,814.5
"Auto-Gerhartz, Inh. Jörg Gerhartz",1,Small_buyer,1,7,4,130,2017,83488,18434,0,0,1,1,0,0,634
"BUSBAHNHOF BERLIN GbR, Ralf Hamel u. Paul Hupfer",6,Small_buyer,3,3,9,146,2016,134547,30833,0.833333333,0,0.166666667,1,0,0,1395.666667
DENIS KADIRIĆ S.P.,11,Small_buyer,4,6,7,147,2010,161654,4638,0.090909091,0.090909091,0.818181818,0.818181818,0.090909091,0.090909091,167.9090909
DAR-KAR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,3,Small_buyer,2,10,5,136,2013,146272,7987,0,0,1,0.333333333,0.666666667,0,23.66666667
BAZA MICHAŁ WILCZYŃSKI,1,Small_buyer,1,10,3,272,2007,269998,5421,0,1,0,0,1,0,339
RICARDO MIGUEL DOS SANTOS PEREIRA,3,Small_buyer,2,9,2,143,2007,280319,1632,0,0,1,1,0,0,314.3333333
OLO-TRANS Karolina Mączyńska,1,Small_buyer,1,10,2,130,2004,217885,1583,0,0,1,0,1,0,384
SAS ETABLISSEMENTS PERIER,1,Small_buyer,1,10,3,85,2008,37740,5379,0,0,1,0,1,0,69
ZH-TRANS ZBIGNIEW SZULC,2,Small_buyer,1,10,4,105,2011,110376,7124,0,0.5,0.5,0.5,0.5,0,413.5
AUTO CORECT TARGOVISHTE LTD,1,Small_buyer,1,10,1,65,2004,291861,441,0,0,1,0,1,0,351
Filip Křivka,1,Small_buyer,1,9,2,160,2010,134681,4248,0,0,1,0,1,0,675
UAB Inchcape Motors,6,Small_buyer,3,10,9,164,2018,63528,19440,0.166666667,0.833333333,0,0.333333333,0.666666667,0,961
"Z&K Automobile, Inh. Ali Aydinli",1,Small_buyer,1,9,3,147,2013,147232,8000,0,0,1,1,0,0,368
Avtobanda Plus,9,Small_buyer,3,1,4,103,2009,218189,2128,0,0,1,0.555555556,0.444444444,0,464.2222222
"Automobile Varcakovic, Inh. Sinisa Varcakovic",11,Small_buyer,4,6,9,157,2014,97875,14143,0.181818182,0.272727273,0.545454545,0.818181818,0.181818182,0,-460
AUTO FIGARO ARKADIUSZ FIGURA,1,Small_buyer,1,4,2,143,2012,305939,3400,0,1,0,1,0,0,588
CHRISTOPHE HASTIR,1,Small_buyer,1,8,3,85,2010,142527,6678,0,0,1,0,1,0,723
DENI AUTO d.o.o. Tuzla,3,Small_buyer,2,8,3,90,2010,277752,2308,0,0,1,1,0,0,586.3333333
"M&E Automobile, Inh. Davoud Kia",3,Small_buyer,2,10,5,220,2009,179962,8542,0,1,0,1,0,0,1071.333333
Petr Bezděčík,4,Small_buyer,2,9,4,210,2004,169572,4863,0,0.5,0.5,0.25,0.75,0,-255.5
"SportiveCars Tiepelmann, Inh. Rene Tiepelmann",11,Small_buyer,4,6,10,284,2008,66455,32099,0.181818182,0.545454545,0.272727273,0.181818182,0.818181818,0,847.0909091
Szepi Mobil Korlátolt Felelősségű Társaság,6,Small_buyer,3,10,7,127,2015,104588,8552,0,0,1,0,1,0,716
Automobile Hansen Langballig e.K.,3,Small_buyer,2,8,3,123,1997,300104,2400,0,0,1,0.666666667,0.333333333,0,-264.6666667
L'AUTOMOBILE S.R.L.,1,Small_buyer,1,9,6,370,2018,44208,47078,1,0,0,0,1,0,2768
FABI STORE SRL,11,Small_buyer,4,1,9,89,2017,33931,13933,0,0,1,0.090909091,0.909090909,0,944.5454545
"EB Automobile, Inh. Emre Basar",7,Small_buyer,3,9,6,95,2006,140677,5182,0.428571429,0.142857143,0.428571429,0.142857143,0.857142857,0,374.2857143
REFLEK Aleksandra Sipta,1,Small_buyer,1,9,2,177,2006,270186,1467,0,0,1,1,0,0,300
VERTU AUTO,17,Medium_buyer,5,2,7,116,2008,99625,4244,0,0.058823529,0.941176471,0.058823529,0.941176471,0,407.0588235
PIOLANTI TRUCK S.R.L.,2,Small_buyer,1,10,4,110,2013,112246,8693,0,0,1,0.5,0.5,0,861
BVBA GARAGE HUYBERS,7,Small_buyer,3,6,7,90,2015,74820,8790,0,0,1,0.428571429,0.571428571,0,879.7142857
F.H.U.CaroMar Grażyna Urbanek,2,Small_buyer,1,10,2,101,2007,236022,961,0,0,1,0,1,0,338.5
BALOGH SZABOLCS IMRE  E.V.,1,Small_buyer,1,9,2,225,2007,391840,2100,0,1,0,1,0,0,455
AG Car,12,Small_buyer,4,3,7,87,2009,112345,4173,0,0,1,0,1,0,593.5833333
Julien auto,11,Small_buyer,4,2,5,165,2002,149782,2717,0,0.090909091,0.909090909,0,1,0,468.4545455
Automobile Eching GbR,7,Small_buyer,3,10,9,184,2014,111653,18668,0.285714286,0.428571429,0.285714286,1,0,0,-62.71428571
"""MONIC"" MONIKA CIEŚLIŃSKA",1,Small_buyer,1,10,3,135,2013,196818,5850,0,0,1,1,0,0,872
"1a Autoservice Miller, Inh. Sergej Miller",15,Medium_buyer,5,4,9,128,2015,47381,13839,0.2,0.2,0.6,0,1,0,671
Petr Ambrož,4,Small_buyer,2,8,4,97,2009,124505,4270,0.25,0,0.75,0.25,0.75,0,430.5
MK-MOBILE MAŁGORZATA KOWALIK,15,Medium_buyer,5,3,4,103,2003,170797,1144,0,0,1,0,1,0,364.9333333
WMP-Automobile,1,Small_buyer,1,8,1,45,1994,57373,288,0,0,1,0,1,0,61
Autocentrumbb s.r.o.,1,Small_buyer,1,10,4,180,2017,140620,18506,0,0,1,1,0,0,1238
ALLIANCE AUTO ALEXANDRE,1,Small_buyer,1,10,6,550,2014,137318,43916,1,0,0,0,1,0,916
Business Move SIA,4,Small_buyer,2,7,4,156,2005,308924,2530,0,0.25,0.75,1,0,0,553.75
F.R.P. KRONGSM SERVICE S.R.L.,2,Small_buyer,1,7,3,131,2009,245288,2857,0,0,1,1,0,0,844
RÁCZ AUTÓHÁZ Kft.,5,Small_buyer,3,9,4,102,2006,137937,2193,0,0,1,0,1,0,473.4
Auto Saxe Niederlassung der Weller GmbH & Co. KG - Leipzig-West,2,Small_buyer,1,9,6,146,2019,26203,24651,0,1,0,0,0,1,1670
Garage Vandeputte,2,Small_buyer,1,7,7,204,2019,35472,35101,0,0.5,0.5,0.5,0,0.5,1797
"Mk Autoservice & Kfz Handel, Inh. Hakan Kahraman",4,Small_buyer,2,6,5,174,2010,154937,7945,0.25,0.5,0.25,0.75,0.25,0,264.5
R.W.S. Autohaus Wilmersdorf e.K.,4,Small_buyer,2,4,9,144,2019,29563,30602,0.25,0.5,0.25,0.5,0.25,0.25,1247
Auto Bibaj,1,Small_buyer,1,10,4,140,2012,158158,10910,1,0,0,1,0,0,811
Firma Usługowo-Handlowa EFEKT-MIR Milena Balbuza,1,Small_buyer,1,10,2,90,2009,120371,2650,0,0,1,0,1,0,252
TPN Tomasz Lachnik,14,Small_buyer,4,1,4,116,2003,250078,1034,0,0,1,0.428571429,0.571428571,0,294.0714286
BENJAMIM ARAUJO LDA,1,Small_buyer,1,10,4,72,2018,20354,10433,0,0,1,0,1,0,1254
SPRL A.C.F. MOTORS,2,Small_buyer,1,10,5,116,2016,72167,11821,0,0,1,0.5,0.5,0,941.5
By Car,24,Medium_buyer,6,7,9,80,2012,64942,4762,0,0,1,0,1,0,445.2083333
BERNI Filmgyártó Betéti Társaság,2,Small_buyer,1,10,2,81,2006,195590,1354,0,0,1,0,1,0,397
OW CARS OLAF WILK,3,Small_buyer,2,7,3,106,2009,190517,2675,0,0,1,0.333333333,0.666666667,0,331
"GC German Cars, Sascha Stöckmann",12,Small_buyer,4,8,4,73,2004,128951,1156,0,0,1,0,1,0,291.5
HAY MOTORS Ltd,1,Small_buyer,1,5,3,245,2013,258872,9630,1,0,0,1,0,0,1451
MICLAB LEASE SMART SRL-D,2,Small_buyer,1,1,4,150,2013,154712,9469,0,0.5,0.5,0.5,0.5,0,705
Kamat Sp. z o.o.,1,Small_buyer,1,10,2,100,2012,215412,3219,0,0,1,0,1,0,590
EUROCARS-AALST,2,Small_buyer,1,9,9,258,2019,43682,71257,0.5,0.5,0,0.5,0.5,0,2233.5
MAXIMINO & GRILO - COMERCIO AUTOMOVEL LDA,2,Small_buyer,1,6,5,95,2019,42265,12573,0,0,1,0.5,0.5,0,878
AUTOGROUP  OOD,13,Small_buyer,4,4,7,109,2013,185782,5331,0.076923077,0.076923077,0.846153846,0.461538462,0.538461538,0,716.6923077
Epicurean Motors,6,Small_buyer,3,7,9,262,2016,49003,27639,0.833333333,0,0.166666667,0,1,0,1394.333333
FIRMA HANDLOWO USŁUGOWA PRINKLO ŁUKASZ KOZAK,1,Small_buyer,1,10,2,177,2009,266394,4700,0,0,1,1,0,0,248
Albrecht Automotive GmbH,2,Small_buyer,1,8,8,315,2014,59616,40450,0.5,0,0.5,0,1,0,1580
"Berisha Autohandel, Inh. Sabit Berishaj",1,Small_buyer,1,9,1,100,2003,273687,540,0,0,1,1,0,0,-60
"Brückner Car Service, Inh. Dirk Brückner",1,Small_buyer,1,3,3,185,2010,42546,9285,0,1,0,0,1,0,395
AUTO STELA d.o.o.,1,Small_buyer,1,10,2,105,2010,182015,4791,0,0,1,1,0,0,778
CORRADO-AUTOIMPORT KERESKEDELMI ÉS SZOLGÁLTATÓ KFT,25,Medium_buyer,6,5,8,117,2007,115632,3711,0.04,0.32,0.64,0,0.92,0.08,590.76
LASKA MATEUSZ Przedsiębiorstwo Handlowe MaTTi,1,Small_buyer,1,3,1,170,2001,329161,605,0,0,1,0,1,0,275
PETERSEN PIOTR MERKEL,2,Small_buyer,1,10,2,95,2003,141834,1013,0,0,1,0,1,0,315
"Öko Mobile Nigliazzo G. H., Inh. Giovanni Nigliazzo",1,Small_buyer,1,9,2,75,2012,118365,2288,0,0,1,1,0,0,-342
Mariusz Ludwiczak IPPON,6,Small_buyer,3,8,7,135,2014,107491,9185,0,0.166666667,0.833333333,0,1,0,376
"Auto-Park-Misburg, Inh. Walid Khesraw",33,Medium_buyer,7,5,7,107,2005,146728,1579,0,0.060606061,0.939393939,0.151515152,0.848484848,0,385.969697
Autó-Állomás Korlátolt Felelősségű Társaság,1,Small_buyer,1,10,3,125,2012,154774,5400,0,0,1,0,1,0,-603
NND-Cars Korlátolt Felelősségű Társaság,3,Small_buyer,2,10,4,158,2009,137653,5399,0,0,1,0.666666667,0.333333333,0,-44.33333333
Oksana Yatsuk,1,Small_buyer,1,8,2,102,2003,250806,1310,0,1,0,0,1,0,659
MUSHKO IVAN,1,Small_buyer,1,6,2,80,2011,191383,4244,0,0,1,0,1,0,620
Autohaus Klessinger GmbH,3,Small_buyer,2,9,7,148,2017,41940,20943,0,1,0,0.333333333,0.333333333,0.333333333,959.3333333
Renault Autohaus Lange KG,1,Small_buyer,1,10,5,140,2020,3725,22294,1,0,0,0,1,0,1538
SARL AUTO-CAZENAVES,1,Small_buyer,1,9,5,310,2014,99746,25667,1,0,0,0,1,0,1307
NASCAR WORLD CAR SL,1,Small_buyer,1,10,3,150,2014,127993,5853,0,0,1,1,0,0,568
FERNANDO PINTO SA DE MIRANDA,1,Small_buyer,1,10,2,95,2014,130840,4038,0,0,1,1,0,0,328
Sikorsky Vasily Mikhailovich,1,Small_buyer,1,10,1,102,2003,229549,841,0,0,1,0,1,0,240
EURL ELLIPSE AUTO,6,Small_buyer,3,8,7,128,2013,86435,11320,0,0.166666667,0.833333333,0.666666667,0.333333333,0,620.8333333
Tmi M.Vatanen,1,Small_buyer,1,9,2,150,2005,236554,2000,0,0,1,1,0,0,243
VICTOR MANUEL MOLINA CASTILLA,1,Small_buyer,1,5,4,240,2010,74705,14370,1,0,0,1,0,0,311
"BB Moto's, Patrick Bruin",1,Small_buyer,1,3,3,85,2011,37017,5421,0,0,1,0,1,0,721
KAMPOURAKIS CHRYSOVALANTIS DIMITRIOS,4,Small_buyer,2,6,4,85,2011,219318,3287,0.25,0.25,0.5,0.25,0.75,0,472.5
Autohaus Koerner GmbH,2,Small_buyer,1,9,7,217,2015,111526,34592,0,0.5,0.5,1,0,0,1356
PROEZA AUTONOMA UNIPESSOAL LDA,2,Small_buyer,1,10,4,106,2015,136688,6591,0,0,1,0,1,0,75.5
Lady Invest s.r.l.,1,Small_buyer,1,3,3,70,2010,32955,5033,0,0,1,0,1,0,600
GEMINI TSEMINI ANONYMI EMPORIKI KAI EISAGOGIKI ETAIREIA SYSTIMATON ASFALEIAS ILEKTRONIKON EIDON KAI TILEPIKOINONIAKOY YL - GEMINI SECURITY AE,6,Small_buyer,3,4,5,80,2011,129751,4046,0,0,1,0,1,0,540.1666667
HOT HATCH GARAGE KAMIL SAMOL,9,Small_buyer,3,3,5,90,2010,154956,3605,0,0,1,0,1,0,551.4444444
SAMUEL TRUJILLO ESTEPA,1,Small_buyer,1,9,1,115,1992,172547,373,0,0,1,0,1,0,-108
SERVICE ECONOMIC TRADE S.R.L.,1,Small_buyer,1,7,2,218,2008,175149,2700,0,1,0,0,1,0,-442
PAULO MANUEL MESQUITA MANSO,1,Small_buyer,1,10,4,118,2017,90962,10577,1,0,0,0,1,0,362
Carvision AG,11,Small_buyer,4,9,10,231,2019,24807,29922,0.818181818,0.090909091,0.090909091,0.454545455,0.545454545,0,608.2727273
EURL C.A AUTOS 06,14,Small_buyer,4,3,9,162,2011,62608,15071,0.214285714,0.214285714,0.571428571,0.214285714,0.785714286,0,1460.857143
Autohaus Sauske GmbH & Co. KG,2,Small_buyer,1,10,5,116,2015,42173,12259,0,0,1,0,1,0,-935.5
Tomáš Táborský,1,Small_buyer,1,10,2,140,2008,212193,3209,0,0,1,0,1,0,259
AC ČERNIVEC IN TORKAR D.O.O.,7,Small_buyer,3,4,7,152,2013,160862,8268,0,0.142857143,0.857142857,1,0,0,699.8571429
Autohaus Heuter GmbH - Filiale Bonn,1,Small_buyer,1,10,2,140,2005,119415,2600,0,0,1,0,1,0,258
PlatiniumCars Tomasz Latuszek,1,Small_buyer,1,8,3,132,1988,143190,5000,0,0,1,0,1,0,666
ATHANASIOS KONSTANTINOS MOSHOS O E,2,Small_buyer,1,6,6,125,2016,100242,17900,0,0.5,0.5,0.5,0.5,0,1330
TECHNIK AUTOS,3,Small_buyer,2,9,6,132,2016,53257,15554,0,0.333333333,0.666666667,0,1,0,589.6666667
