Days,Benfica - Stock,Benfica - League,Benfica - Home,Benfica - Opponent,Benfica - Spectators,Benfica - Ranking,Benfica - Points,Benfica - Entry Players,Benfica - Entry Values,Benfica - Exit Players,Benfica - Exit Values,Porto - Stock,Porto - League,Porto - Home,Porto - Opponent,Porto - Spectators,Porto - Ranking,Porto - Points,Porto - Entry Players,Porto - Entry Values,Porto - Exit Players,Porto - Exit Values,Sporting - Stock,Sporting - League,Sporting - Home,Sporting - Opponent,Sporting - Spectators,Sporting - Ranking,Sporting - Points,Sporting - Entry Players,Sporting - Entry Values,Sporting - Exit Players,Sporting - Exit Values,Ajax - Stock,Ajax - League,Ajax - Home,Ajax - Opponent,Ajax - Spectators,Ajax - Ranking,Ajax - Points,Ajax - Entry Players,Ajax - Entry Values,Ajax - Exit Players,Ajax - Exit Values,Dortmund - Stock,Dortmund - League,Dortmund - Home,Dortmund - Opponent,Dortmund - Spectators,Dortmund - Ranking,Dortmund - Points,Dortmund - Entry Players,Dortmund - Entry Values,Dortmund - Exit Players,Dortmund - Exit Values,Juventus - Stock,Juventus - League,Juventus - Home,Juventus - Opponent,Juventus - Spectators,Juventus - Ranking,Juventus - Points,Juventus - Entry Players,Juventus - Entry Values,Juventus - Exit Players,Juventus - Exit Values,Manchester United - Stock,Manchester United - League,Manchester United - Home,Manchester United - Opponent,Manchester United - Spectators,Manchester United - Ranking,Manchester United - Points,Manchester United - Entry Players,Manchester United - Entry Values,Manchester United - Exit Players,Manchester United - Exit Values,Lyon - Stock,Lyon - League,Lyon - Home,Lyon - Opponent,Lyon - Spectators,Lyon - Ranking,Lyon - Points,Lyon - Entry Players,Lyon - Entry Values,Lyon - Exit Players,Lyon - Exit Values,Copenhagen - Stock,Copenhagen - League,Copenhagen - Home,Copenhagen - Opponent,Copenhagen - Spectators,Copenhagen - Ranking,Copenhagen - Points,Copenhagen - Entry Players,Copenhagen - Entry Values,Copenhagen - Exit Players,Copenhagen - Exit Values,Braga - Stock,Braga - League,Braga - Home,Braga - Opponent,Braga - Spectators,Braga - Ranking,Braga - Points,Braga - Entry Players,Braga - Entry Values,Braga - Exit Players,Braga - Exit Values,Roma - Stock,Roma - League,Roma - Home,Roma - Opponent,Roma - Spectators,Roma - Ranking,Roma - Points,Roma - Entry Players,Roma - Entry Values,Roma - Exit Players,Roma - Exit Values,Milan - Stock,Milan - League,Milan - Home,Milan - Opponent,Milan - Spectators,Milan - Ranking,Milan - Points,Milan - Entry Players,Milan - Entry Values,Milan - Exit Players,Milan - Exit Values
16/02/2015,1.550,,,,,,,,,,,1.550,,,,,,,,,,,1.550,,,,,,,,,,,1.550,,,,,,,,,,,1.550,,,,,,,,,,,1.550,,,,,,,,,,,1.550,5ª eliminatória,F,Preston NE,21348,,3,,,,,1.550,,,,,,,,,,,1.550,,,,,,,,,,,1.550,,,,,,,,,,,1.550,,,,,,,,,,,1.550,,,,,,,,,,
15/02/2015,,21.000,C,Vitória FC,40564,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.000,C,FC Twente,49874,,3,,,,,,,,,,,,,,,,,23.000,F,Cesena,23661,,1,,,,,,,,,,,,,,,,,25.000,F,FC Lorient,14354,1,1,,,,,,,,,,,,,,,,,21.000,C,Arouca,7871,,3,,,,,,23.000,C,Parma,37539,,1,,,,,,23.000,C,FC Empoli,27170,12,1,,,,
14/02/2015,,,,,,,,,,,,,,,,,,,,,,,,21.000,F,Belenenses,4426,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/02/2015,1.520,,,,,,,,,,,1.520,21.000,C,Vitória SC,26108,,3,,,,,1.520,,,,,,,,,,,1.520,,,,,,,,,,,1.520,21.000,C,Mainz,80200,16,3,,,,,1.520,,,,,,,,,,,1.520,,,,,,,,,,,1.520,,,,,,,,,,,1.520,,,,,,,,,,,1.520,,,,,,,,,,,1.520,,,,,,,,,,,1.520,,,,,,,,,,
12/02/2015,1.557,,,,,,,,,,,1.557,,,,,,,,,,,1.557,,,,,,,,,,,1.557,,,,,,,,,,,1.557,,,,,,,,,,,1.557,,,,,,,,,,,1.557,,,,,,,,,,,1.557,,,,,,,,,,,1.557,,,,,,,,,,,1.557,,,,,,,,,,,1.557,,,,,,,,,,,1.557,,,,,,,,,,
11/02/2015,1.580,Meias-Finais,C,Vitória FC,13101,,3,,,,,1.580,,,,,,,,,,,1.580,,,,,,,,,,,1.580,,,,,,,,,,,1.580,,,,,,,,,,,1.580,,,,,,,,,,,1.580,25.000,C,FC Burnley,75356,,3,,,,,1.580,,,,,,,,,,,1.580,,,,,,,,,,,1.580,,,,,,,,,,,1.580,,,,,,,,,,,1.580,,,,,,,,,,
10/02/2015,1.500,,,,,,,,,,,1.500,,,,,,,,,,,1.500,,,,,,,,,,,1.500,,,,,,,,,,,1.500,,,,,,,,,,,1.500,,,,,,,,,,,1.500,,,,,,,,,,,1.500,,,,,,,,,,,1.500,,,,,,,,,,,1.500,,,,,,,,,,,1.500,,,,,,,,,,,1.500,,,,,,,,,,
09/02/2015,1.393,,,,,,,,,,,1.393,,,,,,,,,,,1.393,,,,,,,,,,,1.393,,,,,,,,,,,1.393,,,,,,,,,,,1.393,,,,,,,,,,,1.393,,,,,,,,,,,1.393,,,,,,,,,,,1.393,,,,,,,,,,,1.393,,,,,,,,,,,1.393,,,,,,,,,,,1.393,,,,,,,,,,
08/02/2015,,20.000,F,Sporting,49076,,1,,,,,,,,,,,,,,,,,20.000,C,Benfica,49076,,1,,,,,,22.000,F,Go Ahead Eagles,8004,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.000,F,West Ham,34499,,1,,,,,,24.000,C,PSG,37581,1,1,,,,,,,,,,,,,,,,,20.000,F,Estoril,1197,,3,,,,,,22.000,F,Cagliari Calcio,9961,,3,,,,,,,,,,,,,,,
07/02/2015,,,,,,,,,,,,,20.000,F,Moreirense,4184,,3,1,"€4,500,000",1,"€15,000,000",,,,,,,,,,,,,,,,,,,,,1,"€3,000,000",,20.000,F,Friburgo,24000,18,3,,,,,,22.000,C,AC Milan,39015,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"€300,000",,,,,,,,,,,,2,"€23,500,000",,22.000,F,Juventus,39015,9,0,1,"€21,000,000",1,€0
06/02/2015,1.556,,,,,,,,,,,1.556,,,,,,,,,,,1.556,,,,,,,,,,,1.556,,,,,,,,,,,1.556,,,,,,,,,,,1.556,,,,,,,,,,,1.556,,,,,,,,,,,1.556,,,,,,,,,,,1.556,,,,,,,,,,,1.556,,,,,,,,,,,1.556,,,,,,,,,,,1.556,,,,,,,,,,
05/02/2015,1.550,,,,,,,,,,,1.550,,,,,,,,,,,1.550,,,,,,,,,,,1.550,21.000,C,AZ Alkmaar,47724,,0,,,,,1.550,,,,,,,,,,,1.550,,,,,,,,,,,1.550,,,,,,,,,,,1.550,,,,,,,,,,,1.550,,,,,,,,,,,1.550,,,,,,,,,,,1.550,,,,,,,,,,,1.550,,,,,,,,,,
04/02/2015,1.649,,,,,,,,,,,1.649,,,,,,,,,,,1.649,,,,,,,,,,,1.649,,,,,,,,,,,1.649,19.000,C,Augsburgo,80667,18,0,,,,,1.649,,,,,,,,,,,1.649,,,,,,,,,,,1.649,,,,,,,,,,,1.649,,,,,,,,,,,1.649,Fase de grupos,F,Rio Ave,630,,3,,,,,1.649,,,,,,,,,,,1.649,,,,,,,,,,
03/02/2015,1.660,,,,,,,,,,,1.660,,,,,,,,,,,1.660,,,,,,,,,,,1.660,,,,,,,,,,,1.660,,,,,,,,,,,1.660,,,,,,,,,,,1.660,4ª eliminatória,C,Cambridge Utd.,74511,,3,,,,,1.660,,,,,,,,,,,1.660,,,,,,,,,,,1.660,,,,,,,,,,,1.660,Quartos de final,C,Fiorentina,24315,,0,,,,,1.660,,,,,,,,,,
02/02/2015,1.655,,,,,,,,,,,1.655,,,,,,,1,"€2,900,000",,,1.655,,,,,,,,,,,1.655,,,,,,,,,,,1.655,,,,,,,,,,,1.655,,,,,,,,,2,"€1,500,000",1.655,,,,,,,,,2,"€3,800,000",1.655,,,,,,,,,,,1.655,,,,,,,,,,,1.655,,,,,,,,,,,1.655,,,,,,,,,1,€0,1.655,,,,,,,1,"€2,500,000",,
01/02/2015,,,,,,,,,,1,"€25,000,000",,19.000,C,Paços Ferreira,24309,,3,,,,,,19.000,F,Arouca,3000,,3,,,,,,20.000,F,Vitesse,20384,,0,,,,,,,,,,,,,,,,,21.000,F,Udinese Calcio,11241,,1,,,,,,,,,,,,,,,,,23.000,F,Mónaco,7161,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.000,C,Parma,24396,11,3,,,,
31/01/2015,,19.000,C,Boavista,40346,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"€7,000,000",,,,18.000,F,Leverkusen,30210,17,1,,,,,,,,,,,,,,,,,23.000,C,Leicester,75329,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.000,C,FC Empoli,33621,,1,1,"€14,400,000",,,,,,,,,,,,,
30/01/2015,1.622,,,,,,,,,,,1.622,,,,,,,,,,,1.622,,,,,,,,,,,1.622,,,,,,,,,,,1.622,,,,,,,,,,,1.622,,,,,,,,,,,1.622,,,,,,,,,,,1.622,,,,,,,,,1,€0,1.622,,,,,,,,,,,1.622,19.000,C,Moreirense,3572,,3,,,,,1.622,,,,,,,,,1,€0,1.622,,,,,,,,,,
29/01/2015,1.670,,,,,,,,,,,1.670,,,,,,,,,,,1.670,,,,,,,,,,,1.670,,,,,,,,,,,1.670,,,,,,,,,,,1.670,,,,,,,,,,,1.670,,,,,,,,,,,1.670,,,,,,,,,,,1.670,,,,,,,,,,,1.670,,,,,,,,,,,1.670,,,,,,,,,,,1.670,,,,,,,,,,
28/01/2015,1.673,,,,,,,,,,,1.673,Fase de grupos,C,Académica OAF,14609,,3,,,,,1.673,Fase de grupos,C,Vitória FC,9084,,1,,,,,1.673,,,,,,,,,,,1.673,,,,,,,,,,,1.673,Quartos de final,F,Parma,20000,,3,,,,,1.673,,,,,,,,,,,1.673,,,,,,,,,,,1.673,,,,,,,,,,,1.673,,,,,,,,,,,1.673,,,,,,,,,,,1.673,,,,,,,,,,
27/01/2015,1.651,,,,,,,,,,,1.651,,,,,,,,,,,1.651,,,,,,,,,,,1.651,,,,,,,,,,,1.651,,,,,,,,,,,1.651,,,,,,,,,,,1.651,,,,,,,,,,,1.651,,,,,,,,,,,1.651,,,,,,,,,,,1.651,,,,,,,,,,,1.651,,,,,,,1,"€7,350,000",,,1.651,Quartos de final,C,Lázio,9672,,0,,,,
26/01/2015,1.899,18.000,F,Paços Ferreira,6404,,0,,,,,1.899,,,,,,,,,,,1.899,,,,,,,,,,,1.899,,,,,,,,,,,1.899,,,,,,,,,,,1.899,,,,,,,,,,,1.899,,,,,,,,,,,1.899,,,,,,,,,,,1.899,,,,,,,,,,,1.899,,,,,,,,,,,1.899,,,,,,,,,,,1.899,,,,,,,,,,
25/01/2015,,,,,,,,,,,,,18.000,F,Marítimo,7091,,0,,,,,,18.000,C,Académica OAF,37769,,3,,,,,,19.000,C,Feyenoord,52472,,1,,,,,,,,,,,,,,,,,20.000,C,Chievo Verona,38629,,3,,,,,,,,,,,,,,,,,22.000,C,FC Metz,36580,1,3,,,,,,,,,,,,,,,,,18.000,F,Boavista,4117,,0,,,,,,20.000,F,Fiorentina,28899,,1,,,,,,,,,,,,,,,
24/01/2015,,,,,,,,,,1,"€1,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.000,F,Lázio,32228,10,0,,,,
23/01/2015,1.661,,,,,,,,,,,1.661,,,,,,,,,,,1.661,,,,,,,,,,,1.661,,,,,,,,,,,1.661,,,,,,,,,,,1.661,,,,,,,,,,,1.661,4ª eliminatória,F,Cambridge Utd.,7987,,1,,,,,1.661,,,,,,,,,,,1.661,,,,,,,,,,,1.661,,,,,,,,,,,1.661,,,,,,,,,,,1.661,,,,,,,,,,
22/01/2015,1.630,,,,,,,,,,,1.630,,,,,,,,,,,1.630,,,,,,,,,,,1.630,,,,,,,,,,,1.630,,,,,,,,,,,1.630,,,,,,,,,1,"€1,200,000",1.630,,,,,,,,,,,1.630,,,,,,,,,,,1.630,,,,,,,,,,,1.630,,,,,,,,,,,1.630,,,,,,,,,,,1.630,,,,,,,,,,
21/01/2015,1.850,Fase de grupos,F,Moreirense,2818,,3,,,,,1.850,Fase de grupos,F,Braga,8393,,1,,,,,1.850,Fase de grupos,F,Belenenses,2243,,0,,,,,1.850,,,,,,,,,,,1.850,,,,,,,,,,,1.850,,,,,,,,,,,1.850,,,,,,,,,,,1.850,,,,,,,,,,,1.850,,,,,,,,,1,€0,1.850,Fase de grupos,C,FC Porto,8393,,1,,,,,1.850,,,,,,,,,,,1.850,,,,,,,,,,
20/01/2015,1.460,,,,,,,,,1,"€15,750,000",1.460,,,,,,,,,,,1.460,,,,,,,,,,,1.460,,,,,,,,,,,1.460,,,,,,,,,,,1.460,,,,,,,,,,,1.460,,,,,,,,,,,1.460,4ª eliminatória,F,FC Nantes,24158,,0,,,,,1.460,,,,,,,,,,,1.460,,,,,,,,,,,1.460,Oitavos de final,C,FC Empoli,11019,,3,,,1,"€7,000,000",1.460,,,,,,,,,,
19/01/2015,1.350,,,,,,,,,,,1.350,,,,,,,,,,,1.350,,,,,,,,,,,1.350,,,,,,,,,,,1.350,,,,,,,,,,,1.350,,,,,,,1,"€1,200,000",,,1.350,,,,,,,,,,,1.350,,,,,,,,,,,1.350,,,,,,,,,,,1.350,,,,,,,,,,,1.350,,,,,,,,,,,1.350,,,,,,,,,,
18/01/2015,,17.000,F,Marítimo,7097,,3,,,,,,,,,,,,,,,,,17.000,C,Rio Ave,27919,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.000,C,Hellas Verona,36243,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.000,F,Vitória FC,1585,,3,,,1,€0,,,,,,,,,,,,,19.000,C,Atalanta BC,27386,8,0,,,,
17/01/2015,,,,,,,,,,,,,17.000,F,Penafiel,2477,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.000,F,QPR,18098,,3,,,,,,21.000,F,Lens,11173,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.000,F,US Palermo,15397,,1,,,,,,,,,,,,1,"€1,300,000",,
16/01/2015,1.099,,,,,,,,,,,1.099,,,,,,,,,,,1.099,,,,,,,,,,,1.099,18.000,C,FC Groningen,50441,,3,,,,,1.099,,,,,,,,,,,1.099,,,,,,,,,,,1.099,,,,,,,,,,,1.099,,,,,,,,,,,1.099,,,,,,,,,,,1.099,,,,,,,,,,,1.099,,,,,,,,,,,1.099,,,,,,,,,,
15/01/2015,0.970,,,,,,,1,"€5,000,000",,,0.970,,,,,,,,,,,0.970,,,,,,,,,,,0.970,,,,,,,,,,,0.970,,,,,,,,,,,0.970,Oitavos de final,C,Hellas Verona,40000,,3,,,,,0.970,,,,,,,,,,,0.970,,,,,,,1,"€2,650,000",,,0.970,,,,,,,,,,,0.970,,,,,,,,,,,0.970,,,,,,,,,,,0.970,,,,,,,,,1,€0
14/01/2015,0.922,Fase de grupos,C,Arouca,11955,,3,,,,,0.922,,,,,,,,,,,0.922,Fase de grupos,C,Boavista,9035,,3,,,,,0.922,,,,,,,1,"€1,500,000",1,€0,0.922,,,,,,,,,,,0.922,,,,,,,,,,,0.922,,,,,,,,,,,0.922,,,,,,,,,,,0.922,,,,,,,,,,,0.922,Fase de grupos,C,Académica OAF,2713,,3,,,,,0.922,,,,,,,,,,,0.922,,,,,,,,,,
13/01/2015,0.910,,,,,,,,,,,0.910,Fase de grupos,C,CF União,11510,,3,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,Oitavos de final,C,Sassuolo,8400,,3,,,,
12/01/2015,0.911,,,,,,,,,,,0.911,,,,,,,,,,,0.911,,,,,,,,,,,0.911,,,,,,,,,,,0.911,,,,,,,,,,,0.911,,,,,,,,,,,0.911,,,,,,,,,,,0.911,,,,,,,,,,,0.911,,,,,,,,,,,0.911,,,,,,,,,,,0.911,,,,,,,,,,,0.911,,,,,,,,,,
11/01/2015,,,,,,,,,,,,,,,,,,,,,,,,16.000,F,Braga,15876,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.000,F,Nápoles,53006,,3,,,,,,21.000,C,Southampton,75395,,0,,,,,,20.000,C,Toulouse,35928,2,3,,,,,,,,,,,,,,,,,16.000,C,Sporting,15876,,0,,,,,,18.000,C,Lázio,51252,,1,,,,,,,,,,,,,,,
10/01/2015,,16.000,C,Vitória SC,44065,,3,,,,,,16.000,C,Belenenses,26509,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.000,F,Torino,24424,8,1,,,,
09/01/2015,0.921,,,,,,,,,,,0.921,,,,,,,,,,,0.921,,,,,,,,,,,0.921,,,,,,,,,,,0.921,,,,,,,,,,,0.921,,,,,,,,,,,0.921,,,,,,,1,"€60,000,000",,,0.921,,,,,,,,,,,0.921,,,,,,,,,,,0.921,,,,,,,,,,,0.921,,,,,,,,,,,0.921,,,,,,,,,,
08/01/2015,0.939,,,,,,,,,,,0.939,,,,,,,,,,,0.939,,,,,,,,,,,0.939,,,,,,,,,,,0.939,,,,,,,,,,,0.939,,,,,,,,,,,0.939,,,,,,,,,,,0.939,,,,,,,,,,,0.939,,,,,,,,,,,0.939,,,,,,,,,,,0.939,,,,,,,,,,,0.939,,,,,,,,,,
07/01/2015,0.902,,,,,,,6,"€16,000,000",6,"€74,600,000",0.902,,,,,,,5,"€30,000,000",2,"€33,500,000",0.902,Quartos de final,C,Famalicão,11683,,3,2,"€1,500,000",2,"€9,650,000",0.902,,,,,,,3,"€8,800,000",2,€0,0.902,,,,,,,3,"€17,000,000",2,"€5,500,000",0.902,,,,,,,10,"€83,199,000",2,"€11,500,000",0.902,,,,,,,1,"€34,000,000",2,€0,0.902,,,,,,,2,"€6,000,000",2,"€3,500,000",0.902,,,,,,,2,"€2,200,000",1,"€250,000",0.902,Quartos de final,C,Belenenses,3696,,3,3,"€1,000,000",4,"€9,300,000",0.902,,,,,,,5,"€19,100,000",1,"€4,000,000",0.902,,,,,,,5,"€18,980,000",8,"€6,700,000"
06/01/2015,0.920,,,,,,,,,,,0.920,,,,,,,,,,,0.920,,,,,,,,,,,0.920,,,,,,,,,,,0.920,,,,,,,,,,,0.920,17.000,C,Inter,38791,,1,,,,,0.920,,,,,,,,,,,0.920,,,,,,,,,,,0.920,,,,,,,,,,,0.920,,,,,,,,,,,0.920,17.000,F,Udinese Calcio,10870,,3,,,,,0.920,17.000,C,Sassuolo,35034,7,0,,,,
05/01/2015,0.940,,,,,,,,,,,0.940,,,,,,,,,,,0.940,,,,,,,,,,,0.940,,,,,,,,,,,0.940,,,,,,,,,,,0.940,,,,,,,,,,,0.940,,,,,,,,,,,0.940,,,,,,,,,,,0.940,,,,,,,,,,,0.940,,,,,,,,,,,0.940,,,,,,,,,,,0.940,,,,,,,,,,
04/01/2015,,15.000,F,Penafiel,4079,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ª eliminatória,F,Yeovil Town,9264,,3,,,,,,3ª eliminatória,F,Lens,10128,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/2015,,,,,,,,,,,,,15.000,F,Gil Vicente,2153,,3,,,,,,15.000,C,Estoril,32793,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.000,F,Marítimo,4208,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2015,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,1,"€4,200,000",,,0.910,,,,,,,,,1,€0,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,
01/01/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"€12,000,000",1,"€2,000,000",,,,,,,,,,,,,20.000,F,Stoke,27203,,1,,,,,,,,,,,,,,,,,,,,,,,1,"€1,300,000",1,€0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"€1,000,000",,
31/12/2014,0.950,,,,,,,,,,,0.950,,,,,,,,,,,0.950,,,,,,,,,,,0.950,,,,,,,,,,,0.950,,,,,,,,,,,0.950,,,,,,,,,,,0.950,,,,,,,,,,,0.950,,,,,,,,,,,0.950,,,,,,,,,,,0.950,,,,,,,,,,,0.950,,,,,,,,,,,0.950,,,,,,,,,,
30/12/2014,0.950,Fase de grupos,C,CD Nacional,15542,,3,,,,,0.950,Fase de grupos,F,Rio Ave,4230,,3,,,,,0.950,,,,,,,,,,,0.950,,,,,,,,,,,0.950,,,,,,,,,,,0.950,,,,,,,,,,,0.950,,,,,,,,,,,0.950,,,,,,,,,,,0.950,,,,,,,,,,,0.950,,,,,,,,,,,0.950,,,,,,,,,,,0.950,,,,,,,,,,
29/12/2014,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,Fase de grupos,F,Vitória SC,7844,,3,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,
28/12/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.000,F,Tottenham,35711,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fase de grupos,F,CF União,1807,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
27/12/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/12/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.000,C,Newcastle,75318,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/12/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/12/2014,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,
23/12/2014,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,
22/12/2014,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,Final,C,Nápoles,15000,,3,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,,0.910,14.000,C,Paços Ferreira,9387,,3,,,,,0.910,,,,,,,,,,,0.910,,,,,,,,,,
21/12/2014,,14.000,C,Gil Vicente,40219,,3,,,,,,,,,,,,,,,,,14.000,F,CD Nacional,2300,,3,,,,,,17.000,F,Excelsior,3541,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.000,F,Bordéus,31783,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/12/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.000,F,Werder Bremen,42100,16,0,,,,,,,,,,,,,,,,,17.000,F,Aston Villa,41273,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.000,C,AC Milan,46620,,1,,,,,,16.000,F,AS Roma,46620,6,1,,,,
19/12/2014,0.930,,,,,,,,,,,0.930,14.000,C,Vitória FC,20207,,3,,,,,0.930,,,,,,,,,,,0.930,,,,,,,,,,,0.930,,,,,,,,,,,0.930,,,,,,,,,,,0.930,,,,,,,,,,,0.930,,,,,,,,,,,0.930,,,,,,,,,,,0.930,,,,,,,,,,,0.930,,,,,,,,,,,0.930,,,,,,,,,,
18/12/2014,0.979,Oitavos de final,C,Braga,28324,,0,,,,,0.979,,,,,,,,,,,0.979,,,,,,,,,,,0.979,Oitavos de final,C,Vitesse,35835,,0,,,,,0.979,,,,,,,,,,,0.979,16.000,F,Cagliari Calcio,16074,,3,,,,,0.979,,,,,,,,,,,0.979,,,,,,,,,,,0.979,,,,,,,,,,,0.979,Oitavos de final,F,Benfica,28324,,3,,,,,0.979,,,,,,,,,,,0.979,,,,,,,,,,
17/12/2014,0.920,,,,,,,,,,,0.920,,,,,,,,,,,0.920,Oitavos de final,F,Vizela,4000,,3,,,,,0.920,,,,,,,,,,,0.920,16.000,C,Wolfsburgo,80667,16,1,,,,,0.920,,,,,,,,,,,0.920,,,,,,,,,,,0.920,Oitavos de final,C,Mónaco,21541,,3,,,,,0.920,,,,,,,,,,,0.920,,,,,,,,,,,0.920,,,,,,,,,,,0.920,,,,,,,,,,
16/12/2014,0.871,,,,,,,,,,,0.871,,,,,,,,,,,0.871,,,,,,,,,,,0.871,,,,,,,,,,,0.871,,,,,,,,,,,0.871,,,,,,,,,,,0.871,,,,,,,,,,,0.871,,,,,,,,,,,0.871,,,,,,,,,,,0.871,,,,,,,,,,,0.871,,,,,,,,,1,€0,0.871,,,,,,,,,,
15/12/2014,0.880,,,,,,,,,,,0.880,,,,,,,,,,,0.880,,,,,,,,,,,0.880,,,,,,,,,,,0.880,,,,,,,,,,,0.880,,,,,,,,,,,0.880,,,,,,,,,,,0.880,,,,,,,,,,,0.880,,,,,,,,,,,0.880,,,,,,,,,,,0.880,,,,,,,,,,,0.880,,,,,,,,,,
